"state_name","state_id","year","file_id","speaker","party","type","quality","source","remarks"
"North Dakota","ND",2013,"ND2013.txt","Dalrymple_Jack","republican","sots","as prepared","https://web.archive.org/web/20160227144743/http://governor.nd.gov/events/2013-state-state-address",
"North Dakota","ND",2014,"ND2014.txt","Dalrymple_Jack","republican","budg","as prepared","https://web.archive.org/web/20151021094815/http://www.governor.nd.gov/events/2015-2017-executive-budget-address",
"North Dakota","ND",2015,"ND2015.txt","Dalrymple_Jack","republican","sots","as prepared","https://web.archive.org/web/20160228063008/http://governor.nd.gov/events/2015-state-state-address",
"North Dakota","ND",2017,"ND2017.txt","Burgum_Doug","republican","sots","as prepared","https://www.governor.nd.gov/sites/www/files/documents/videos/2017-StateOfState-Transcript.pdf",
"North Dakota","ND",2019,"ND2019.txt","Burgum_Doug","republican","sots","as prepared","https://www.governor.nd.gov/sites/www/files/documents/State%2Bof%2BState%2B2019%20transcript.pdf",
"North Dakota","ND",2020,"ND2020.txt","Burgum_Doug","republican","sots","as prepared","https://www.governor.nd.gov/sites/www/files/documents/images/Gov.%20Burgum%20SOTS%202020%20transcript.pdf",
"North Dakota","ND",2021,"ND2021.txt","Burgum_Doug","republican","sots","as prepared","https://www.governor.nd.gov/sites/www/files/documents/2021%20State%20of%20the%20State%20Address%20transcript.pdf",
"North Dakota","ND",2022,"ND2022.txt","Burgum_Doug","republican","sots","as prepared","https://www.governor.nd.gov/sites/www/files/documents/02.17.2022%20State%20of%20the%20State%20transcript.pdf",
"Nebraska","NE",1996,"NE1996.txt","Nelson_Earl_'Ben'","democratic","sots","ocr","https://web.archive.org/web/20160518023220/http://nlcs1.nlc.state.ne.us/docs/pilot/pubs/sosfiles/StateofState1996.pdf",
"Nebraska","NE",1997,"NE1997.txt","Nelson_Earl_'Ben'","democratic","sots","ocr","https://web.archive.org/web/20160425061329/http://nlcs1.nlc.state.ne.us/docs/pilot/pubs/sosfiles/StateofState1997.pdf",
"Nebraska","NE",1998,"NE1998.txt","Nelson_Earl_'Ben'","democratic","sots","ocr","https://web.archive.org/web/20160425003102/http://nlcs1.nlc.state.ne.us/docs/pilot/pubs/sosfiles/StateofState1998.pdf",
"Nebraska","NE",1999,"NE1999.txt","Johanns_Mike","republican","sots","as prepared","https://web.archive.org/web/20000307205643/http://gov.nol.org/Johanns/sos/stateostate.htm",
"Nebraska","NE",2000,"NE2000.txt","Johanns_Mike","republican","sots","as prepared","https://web.archive.org/web/20021113080501/http://gov.nol.org/Johanns/speeches/stateos2000.html",
"Nebraska","NE",2001,"NE2001.txt","Johanns_Mike","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/11/2001",
"Nebraska","NE",2002,"NE2002.txt","Johanns_Mike","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/15/2002",
"Nebraska","NE",2003,"NE2003.txt","Johanns_Mike","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/16/2003",
"Nebraska","NE",2004,"NE2004.txt","Johanns_Mike","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/16/2004",
"Nebraska","NE",2005,"NE2005.txt","Heineman_Dave","republican","sots","as prepared","https://web.archive.org/web/20070825025409/http://www.gov.state.ne.us/archive/speeches/2005_01/state_of_state.html","Mike Johanns resigned in january 2005, succeeded by Lt. Gov. Dave Heinemann"
"Nebraska","NE",2006,"NE2006.txt","Heineman_Dave","republican","sots","as prepared","https://web.archive.org/web/20070821175109/http://www.gov.state.ne.us/archive/speeches/2006_01/12_state_of_state.html",
"Nebraska","NE",2007,"NE2007.txt","Heineman_Dave","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/11/2007",
"Nebraska","NE",2008,"NE2008.txt","Heineman_Dave","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/15/2008",
"Nebraska","NE",2009,"NE2009.txt","Heineman_Dave","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/15/2009",
"Nebraska","NE",2010,"NE2010.txt","Heineman_Dave","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/14/2010",
"Nebraska","NE",2011,"NE2011.txt","Heineman_Dave","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NE&date=01/13/2011",
"Nebraska","NE",2012,"NE2012.txt","Heineman_Dave","republican","sots","as prepared","https://web.archive.org/web/20120216115011/http://www.governor.nebraska.gov/news/2012/01/pdf/2012-State-of-the-State-FINAL-READING.pdf",
"Nebraska","NE",2013,"NE2013.txt","Heineman_Dave","republican","sots","as prepared","https://www.governing.com/news/state/nebraska-heineman-2013-speech.html",
"Nebraska","NE",2014,"NE2014.txt","Heineman_Dave","republican","sots","as prepared","https://www.pewtrusts.org/en/research-and-analysis/blogs/stateline/2014/02/07/nebraska-state-of-the-state-address-2014",
"Nebraska","NE",2015,"NE2015.txt","Ricketts_Pete","republican","sots","as prepared","https://web.archive.org/web/20150130180559/http://www.governor.nebraska.gov/news/2015/01/22_sos.html",
"Nebraska","NE",2016,"NE2016.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/governor-ricketts-state-state-address",
"Nebraska","NE",2017,"NE2017.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/governor-ricketts-state-state-address-0",
"Nebraska","NE",2018,"NE2018.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/governor-ricketts-state-state-address-1",
"Nebraska","NE",2019,"NE2019.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/gov-ricketts-state-state-address",
"Nebraska","NE",2020,"NE2020.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/gov-ricketts-state-state-address-0",
"Nebraska","NE",2021,"NE2021.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/gov-ricketts-state-state-address-1",
"Nebraska","NE",2022,"NE2022.txt","Ricketts_Pete","republican","sots","as prepared","https://governor.nebraska.gov/press/gov-ricketts-state-state-address-2",
"New Hampshire","NH",1997,"NH1997.txt","Shaheen_Jeanne","democratic","inaug","as prepared","https://web.archive.org/web/20000524145114/http://www.state.nh.us/governor/media/inaug97.html",
"New Hampshire","NH",1998,"NH1998.txt","Shaheen_Jeanne","democratic","sots","as prepared","https://web.archive.org/web/19990128093739/http://www.state.nh.us/governor/media/msos97.html",
"New Hampshire","NH",1999,"NH1999.txt","Shaheen_Jeanne","democratic","budg","as prepared","https://web.archive.org/web/20000517161654/http://www.state.nh.us/governor/media/budget021199.html",
"New Hampshire","NH",2000,"NH2000.txt","Shaheen_Jeanne","democratic","sots","as prepared","https://web.archive.org/web/20000304192741/http://www.state.nh.us/governor/media/020300softhes.html",
"New Hampshire","NH",2001,"NH2001.txt","Shaheen_Jeanne","democratic","inaug","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/04/2001",
"New Hampshire","NH",2002,"NH2002.txt","Shaheen_Jeanne","democratic","sots","as prepared","https://web.archive.org/web/20020204190219/http://state.nh.us/governor/media/011702softhes.html",
"New Hampshire","NH",2003,"NH2003.txt","Benson_Craig","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=02/13/2003",
"New Hampshire","NH",2004,"NH2004.txt","Benson_Craig","republican","sots","as prepared","https://votesmart.org/public-statement/29795/governor-craig-benson-state-of-the-state-address-04",
"New Hampshire","NH",2005,"NH2005.txt","Lynch_John","democratic","inaug","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/06/2005",
"New Hampshire","NH",2006,"NH2006.txt","Lynch_John","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/18/2006",
"New Hampshire","NH",2007,"NH2007.txt","Lynch_John","democratic","inaug","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/04/2007",
"New Hampshire","NH",2008,"NH2008.txt","Lynch_John","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/23/2008",
"New Hampshire","NH",2009,"NH2009.txt","Lynch_John","democratic","budg","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=02/12/2009",
"New Hampshire","NH",2010,"NH2010.txt","Lynch_John","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/21/2010",
"New Hampshire","NH",2011,"NH2011.txt","Lynch_John","democratic","inaug","as prepared","http://stateofthestate.com/content.aspx?state=NH&date=01/06/2011",
"New Hampshire","NH",2012,"NH2012.txt","Lynch_John","democratic","sots","as prepared","https://web.archive.org/web/20120507002851/http://www.governor.nh.gov/media/speeches/documents/013112state.htm",
"New Hampshire","NH",2013,"NH2013.txt","Hassan_Maggie","democratic","budg","as prepared","https://web.archive.org/web/20160417162409/http://governor.nh.gov/media/speeches/budget-address-2013.htm",
"New Hampshire","NH",2014,"NH2014.txt","Hassan_Maggie","democratic","sots","as prepared","https://web.archive.org/web/20160502004553/http://www.governor.nh.gov/media/speeches/state-of-state-2014.htm",
"New Hampshire","NH",2015,"NH2015.txt","Hassan_Maggie","democratic","budg","as prepared","https://web.archive.org/web/20150919002626/http://governor.nh.gov/media/speeches/budget-address-2015.htm",
"New Hampshire","NH",2016,"NH2016.txt","Hassan_Maggie","democratic","sots","as prepared","https://web.archive.org/web/20160429170546/http://governor.nh.gov/media/speeches/state-of-state-2016.htm",
"New Hampshire","NH",2017,"NH2017.txt","Sununu_Chris","republican","budg","as prepared","https://web.archive.org/web/20170218045021/http://www.governor.nh.gov/news-media/speeches/budget-2017.htm",
"New Hampshire","NH",2018,"NH2018.txt","Sununu_Chris","republican","sots","as prepared","https://www.governor.nh.gov/news-media/speeches/state-of-state-2018.htm",
"New Hampshire","NH",2019,"NH2019.txt","Sununu_Chris","republican","inaug","as prepared","https://www.governor.nh.gov/news-media/speeches/inaugural-2019.htm",
"New Hampshire","NH",2020,"NH2020.txt","Sununu_Chris","republican","sots","as prepared","https://www.governor.nh.gov/news-media/speeches/state-of-state-2020.htm",
"New Hampshire","NH",2021,"NH2021.txt","Sununu_Chris","republican","sots","as prepared","https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/20210211-budget-address.pdf",
"New Hampshire","NH",2022,"NH2022.txt","Sununu_Chris","republican","sots","as prepared","https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2022-state-of-the-state.pdf",
"New Jersey","NJ",1995,"NJ1995.txt","Todd_Whitman_Christine","republican","sots","as prepared","https://governors.rutgers.edu/governor-christine-todd-whitmans-first-annual-state-of-the-state-message-to-the-state-legislature/",
"New Jersey","NJ",1996,"NJ1996.txt","Todd_Whitman_Christine","republican","sots","as prepared","https://governors.rutgers.edu/governor-christine-todd-whitmans-second-annual-state-of-the-state-message-to-the-state-legislature/",
"New Jersey","NJ",1997,"NJ1997.txt","Todd_Whitman_Christine","republican","sots","as prepared","https://governors.rutgers.edu/governor-christine-todd-whitmans-third-annual-state-of-the-state-message-to-the-state-legislature/",
"New Jersey","NJ",1998,"NJ1998.txt","Todd_Whitman_Christine","republican","sots","as prepared","https://web.archive.org/web/20000817190246/http://www.state.nj.us/governor/sos98.html",
"New Jersey","NJ",1999,"NJ1999.txt","Todd_Whitman_Christine","republican","sots","as prepared","https://web.archive.org/web/20000902030855/http://www.state.nj.us/sos99/sos99text.html",
"New Jersey","NJ",2000,"NJ2000.txt","Todd_Whitman_Christine","republican","sots","as prepared","https://web.archive.org/web/20000817185717/http://www.state.nj.us/sos2k/speech.html",
"New Jersey","NJ",2001,"NJ2001.txt","Todd_Whitman_Christine","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/09/2001",
"New Jersey","NJ",2002,"NJ2002.txt","McGreevey_Jim","democratic","budg","as prepared","https://web.archive.org/web/20021004184305/http://www.state.nj.us/governor/speeches/budget_address_032602.html",
"New Jersey","NJ",2003,"NJ2003.txt","McGreevey_Jim","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/15/2003",
"New Jersey","NJ",2004,"NJ2004.txt","McGreevey_Jim","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/13/2004",
"New Jersey","NJ",2005,"NJ2005.txt","Codey_Richard","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/11/2005","Jim Mc Greevy resigned in November 2004, succeeded by Richard Codey as acting Governor"
"New Jersey","NJ",2006,"NJ2006.txt","Codey_Richard","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/10/2006",
"New Jersey","NJ",2007,"NJ2007.txt","Corzine_Jon","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/09/2007",
"New Jersey","NJ",2008,"NJ2008.txt","Corzine_Jon","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/08/2008",
"New Jersey","NJ",2009,"NJ2009.txt","Corzine_Jon","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/13/2009",
"New Jersey","NJ",2010,"NJ2010.txt","Corzine_Jon","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/12/2010","Speech before leaving office"
"New Jersey","NJ",2011,"NJ2011.txt","Christie_Chris","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NJ&date=01/11/2011",
"New Jersey","NJ",2012,"NJ2012.txt","Christie_Chris","republican","sots","as prepared","https://web.archive.org/web/20170117114103/http://www.state.nj.us/governor/news/addresses/2010s/approved/20120117.html",
"New Jersey","NJ",2013,"NJ2013.txt","Christie_Chris","republican","sots","as prepared","https://web.archive.org/web/20170204194451/http://www.state.nj.us/governor/news/addresses/2010s/approved/20130108.html",
"New Jersey","NJ",2014,"NJ2014.txt","Christie_Chris","republican","sots","as prepared","https://philadelphia.cbslocal.com/2014/01/14/governor-christie-state-of-the-state-address-transcript/",
"New Jersey","NJ",2015,"NJ2015.txt","Christie_Chris","republican","sots","as prepared","https://web.archive.org/web/20160726190020/http://www.state.nj.us/governor/news/addresses/2010s/approved/20150113.html",
"New Jersey","NJ",2016,"NJ2016.txt","Christie_Chris","republican","sots","as prepared","https://web.archive.org/web/20170517052744/http://www.state.nj.us/governor/news/addresses/2010s/approved/20160112.html",
"New Jersey","NJ",2017,"NJ2017.txt","Christie_Chris","republican","sots","as prepared","https://web.archive.org/web/20170426040447/http://www.state.nj.us/governor/news/addresses/2010s/approved/20170110c.html",
"New Jersey","NJ",2018,"NJ2018.txt","Christie_Chris","republican","sots","as prepared","https://www.nj.com/politics/2018/01/read_christies_final_state_of_the_state_address.html",
"New Jersey","NJ",2019,"NJ2019.txt","Murphy_Phil","democratic","sots","as prepared","https://nj.gov/governor/news/addresses/approved/20190115_sos.shtml",
"New Jersey","NJ",2020,"NJ2020.txt","Murphy_Phil","democratic","sots","as prepared","https://nj.gov/governor/news/news/562020/approved/20200114a.shtml",
"New Jersey","NJ",2021,"NJ2021.txt","Murphy_Phil","democratic","sots","as prepared","https://d31hzlhk6di2h5.cloudfront.net/20210112/79/50/83/4e/f0595a544e4cda4f5b31e440/2021_State_of_the_State_Address.pdf",
"New Jersey","NJ",2022,"NJ2022.txt","Murphy_Phil","democratic","sots","as prepared","https://nj.gov/governor/news/news/562022/approved/20220111e.shtml",
"New Mexico","NM",1997,"NM1997.txt","Johnson_Gary_E.","republican","sots","as prepared","https://web.archive.org/web/19980128023945/http://www.governor.state.nm.us/hotissues/news/SOS-COPY..htm",
"New Mexico","NM",1998,"NM1998.txt","Johnson_Gary_E.","republican","sots","as prepared","https://web.archive.org/web/20010203062200/http://governor.state.nm.us/pubaccess/1-20-98SOSCOPY.htm",
"New Mexico","NM",1999,"NM1999.txt","Johnson_Gary_E.","republican","sots","as prepared","https://web.archive.org/web/20011120081606/http://www.governor.state.nm.us/1999_state.htm",
"New Mexico","NM",2000,"NM2000.txt","Johnson_Gary_E.","republican","sots","as prepared","https://web.archive.org/web/20010201073700/http://www.governor.state.nm.us/2000_state_of_the_state.htm",
"New Mexico","NM",2001,"NM2001.txt","Johnson_Gary_E.","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/16/2001",
"New Mexico","NM",2002,"NM2002.txt","Johnson_Gary_E.","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/15/2002",
"New Mexico","NM",2003,"NM2003.txt","Richardson_Bill","democratic","sots","as prepared","https://web.archive.org/web/20041009204506/http://governor.state.nm.us/pdf/stateofstate2003.pdf",
"New Mexico","NM",2004,"NM2004.txt","Richardson_Bill","democratic","sots","as prepared","https://web.archive.org/web/20041009224731/http://governor.state.nm.us/pdf/stateofstate2004.pdf",
"New Mexico","NM",2005,"NM2005.txt","Richardson_Bill","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/19/2005",
"New Mexico","NM",2006,"NM2006.txt","Richardson_Bill","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/17/2006",
"New Mexico","NM",2007,"NM2007.txt","Richardson_Bill","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/16/2007",
"New Mexico","NM",2008,"NM2008.txt","Richardson_Bill","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/15/2008",
"New Mexico","NM",2009,"NM2009.txt","Richardson_Bill","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/20/2009",
"New Mexico","NM",2010,"NM2010.txt","Richardson_Bill","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/19/2010",
"New Mexico","NM",2011,"NM2011.txt","Martinez_Susana","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NM&date=01/18/2011",
"New Mexico","NM",2012,"NM2012.txt","Martinez_Susana","republican","sots","as prepared","https://web.archive.org/web/20120412214622/http://stateline.org/live/details/speech?contentId=625722",
"New Mexico","NM",2013,"NM2013.txt","Martinez_Susana","republican","sots","as prepared","https://web.archive.org/web/20181110035754/http://www.governor.state.nm.us/uploads/PressRelease/191a415014634aa89604e0b4790e4768/STATEOFTHESTATEADDRESS.pdf",
"New Mexico","NM",2014,"NM2014.txt","Martinez_Susana","republican","sots","as prepared","https://web.archive.org/web/20181110040004/http://governor.state.nm.us/uploads/PressRelease/191a415014634aa89604e0b4790e4768/Governor_Susana_Martinez_Delivers_State_of_the_State_Address.pdf",
"New Mexico","NM",2015,"NM2015.txt","Martinez_Susana","republican","sots","as prepared","https://web.archive.org/web/20181204120714/http://www.governing.com/topics/politics/gov-new-mexico-susana-martinez.html",
"New Mexico","NM",2016,"NM2016.txt","Martinez_Susana","republican","sots","as prepared","https://web.archive.org/web/20181110040004/http://governor.state.nm.us/uploads/PressRelease/191a415014634aa89604e0b4790e4768/Governor_Susana_Martinez_Delivers_State_of_the_State_Address.pdf",
"New Mexico","NM",2017,"NM2017.txt","Martinez_Susana","republican","sots","as prepared","https://www.newmexicopbs.org/productions/newmexicoinfocus/the-2017-state-of-the-state-address/",
"New Mexico","NM",2018,"NM2018.txt","Martinez_Susana","republican","sots","as prepared","https://web.archive.org/web/20180125071042/https://www.kob.com/politics-news/governor-susana-martinez-state-of-the-state-address-transcript-2018/4745938/",
"New Mexico","NM",2019,"NM2019.txt","Lujan_Grisham_Michelle","democratic","sots","as prepared","https://www.santafenewmexican.com/text-of-gov-lujan-grisham-s-first-state-of-the/article_9a7b5a6a-1926-11e9-8218-3bf11adbcd54.html",
"New Mexico","NM",2020,"NM2020.txt","Lujan_Grisham_Michelle","democratic","sots","as prepared","https://web.archive.org/web/20200408012855/https://www.governor.state.nm.us/2020/01/21/gov-lujan-grisham-issues-second-state-of-the-state-address/",
"New Mexico","NM",2021,"NM2021.txt","Lujan_Grisham_Michelle","democratic","sots","as prepared","https://nmpoliticalreport.com/2021/01/26/watch-gov-michelle-lujan-grishams-2021-state-of-the-state-address/",
"New Mexico","NM",2022,"NM2022.txt","Lujan_Grisham_Michelle","democratic","sots","as prepared","https://www.governor.state.nm.us/2022/01/18/governor-lujan-grisham-delivers-fourth-state-of-the-state-address/",
"Nevada","NV",1995,"NV1995.txt","Miller_Bob_J.","democratic","sots","as prepared","https://web.archive.org/web/20010503133412/http://www.state.nv.us/gov/sos/sos95.htm",
"Nevada","NV",1997,"NV1997.txt","Miller_Bob_J.","democratic","sots","as prepared","https://web.archive.org/web/19970715071304/http://www.state.nv.us/gov/sos/sos97.htm",
"Nevada","NV",1999,"NV1999.txt","Guinn_Kenny","republican","sots","as prepared","https://web.archive.org/web/19990429112725/http://www.state.nv.us/gov/sos1999.html",
"Nevada","NV",2001,"NV2001.txt","Guinn_Kenny","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NV&date=01/22/2001",
"Nevada","NV",2003,"NV2003.txt","Guinn_Kenny","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NV&date=01/21/2003",
"Nevada","NV",2005,"NV2005.txt","Guinn_Kenny","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NV&date=01/24/2005",
"Nevada","NV",2007,"NV2007.txt","Gibbons_James_A._'Jim'","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NV&date=01/22/2007",
"Nevada","NV",2009,"NV2009.txt","Gibbons_James_A._'Jim'","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NV&date=01/15/2009",
"Nevada","NV",2010,"NV2010.txt","Gibbons_James_A._'Jim'","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NV&date=02/08/2010",
"Nevada","NV",2011,"NV2011.txt","Sandoval_Brian","republican","sots","as prepared","https://web.archive.org/web/20170601151422/http://www.leg.state.nv.us/Session/76th2011/SOS/SOSSandoval2011.pdf",
"Nevada","NV",2013,"NV2013.txt","Sandoval_Brian","republican","sots","as prepared","https://web.archive.org/web/20170602001337/http://www.leg.state.nv.us/Session/77th2013/SOS/SOSSandoval2013.pdf",
"Nevada","NV",2015,"NV2015.txt","Sandoval_Brian","republican","sots","as prepared","https://web.archive.org/web/20150924144628/http://www.leg.state.nv.us/Division/Research/Library/Documents/HistDocs/Sos/2015.pdf",
"Nevada","NV",2017,"NV2017.txt","Sandoval_Brian","republican","sots","ocr","https://web.archive.org/web/20170210015942/http://gov.nv.gov/uploadedFiles/govnvgov/Content/About/GovernorSOS-AsPreparedforDeliveryJan2017.pdf",
"Nevada","NV",2019,"NV2019.txt","Sisolak_Steve","democratic","sots","as prepared","http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Press/2019_Images/Sisolak_SOTS.pdf",
"Nevada","NV",2021,"NV2021.txt","Sisolak_Steve","democratic","sots","as prepared","https://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Press/2021_docs/NV_StateOfTheState2021.pdf",
"Nevada","NV",2022,"NV2022.txt","Sisolak_Steve","democratic","sots","as prepared","https://gov.nv.gov/News/Press/2022/2022-02-23_StatePlan/",
"New York","NY",1995,"NY1995.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/19980610014727/http://www.state.ny.us/governor/keyjan4_95.html",
"New York","NY",1996,"NY1996.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/19980610014640/http://www.state.ny.us/governor/keyjan3_96.html",
"New York","NY",1997,"NY1997.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/19970205070053/http://www.state.ny.us/governor/sos97.html",
"New York","NY",1998,"NY1998.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/19991002183315/http://www.state.ny.us/governor/sos98.html",
"New York","NY",1999,"NY1999.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/19990423104028/http://www.state.ny.us/sos99text.html",
"New York","NY",2000,"NY2000.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/20011115055545/http://www.state.ny.us/governor/sos2000text.html",
"New York","NY",2001,"NY2001.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/20011123231802/http://www.state.ny.us/governor/sos2001text.html",
"New York","NY",2002,"NY2002.txt","Pataki_George_E.","republican","sots","as prepared","https://web.archive.org/web/20041025091205/http://www.state.ny.us/sos2002text.html",
"New York","NY",2003,"NY2003.txt","Pataki_George_E.","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/08/2003",
"New York","NY",2004,"NY2004.txt","Pataki_George_E.","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/07/2004",
"New York","NY",2005,"NY2005.txt","Pataki_George_E.","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/05/2005",
"New York","NY",2006,"NY2006.txt","Pataki_George_E.","republican","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/04/2006",
"New York","NY",2007,"NY2007.txt","Spitzer_Eliot","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/03/2007",
"New York","NY",2008,"NY2008.txt","Spitzer_Eliot","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/09/2008",
"New York","NY",2009,"NY2009.txt","Paterson_David_A.","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/07/2009","Eliot Spitzer resigned in march 2008, succeeded by Lt. Gov. David Paterson"
"New York","NY",2010,"NY2010.txt","Paterson_David_A.","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/06/2010",
"New York","NY",2011,"NY2011.txt","Cuomo_Andrew","democratic","sots","as prepared","http://stateofthestate.com/content.aspx?state=NY&date=01/05/2011",
"New York","NY",2012,"NY2012.txt","Cuomo_Andrew","democratic","sots","as prepared","https://web.archive.org/web/20120412214647/http://stateline.org/live/details/speech?contentId=623066",
"New York","NY",2013,"NY2013.txt","Cuomo_Andrew","democratic","sots","bulletpoints","https://www.governor.ny.gov/news/governor-cuomo-outlines-bold-agenda-2013-builds-progress-past-two-years-growing-economy",
"New York","NY",2014,"NY2014.txt","Cuomo_Andrew","democratic","sots","as prepared","https://web.archive.org/web/20180301165207/http://www.governor.ny.gov/news/transcript-governor-cuomos-2014-state-state-address",
"New York","NY",2015,"NY2015.txt","Cuomo_Andrew","democratic","sots","as prepared","https://www.governor.ny.gov/news/video-transcript-built-lead-governor-cuomos-2016-state-state-and-budget-address",
"New York","NY",2016,"NY2016.txt","Cuomo_Andrew","democratic","sots","as prepared","https://www.governor.ny.gov/news/video-transcript-built-lead-governor-cuomos-2016-state-state-and-budget-address",
"New York","NY",2017,"NY2017.txt","Cuomo_Andrew","democratic","sots","youtube cc","https://www.youtube.com/watch?v=IJgO8zcd7lw",
"New York","NY",2018,"NY2018.txt","Cuomo_Andrew","democratic","sots","as prepared","https://www.governor.ny.gov/news/video-audio-rush-transcript-governor-cuomo-outlines-2018-agenda-realizing-promise-progressive",
"New York","NY",2019,"NY2019.txt","Cuomo_Andrew","democratic","sots","as prepared","https://www.governor.ny.gov/news/video-audio-photos-rush-transcript-governor-cuomo-outlines-2019-justice-agenda-time-now",
"New York","NY",2020,"NY2020.txt","Cuomo_Andrew","democratic","sots","as prepared","https://www.governor.ny.gov/news/remarks-prepared-governor-cuomo-outlines-2020-agenda-making-progress-happen",
"New York","NY",2021,"NY2021.txt","Cuomo_Andrew","democratic","sots","as prepared","https://www.governor.ny.gov/news/video-audio-photos-rush-transcript-governor-cuomo-outlines-2021-agenda-reimagine-rebuild-renew",
"New York","NY",2022,"NY2022.txt","Hochul_Kathy","democratic","sots","as prepared","https://www.governor.ny.gov/news/remarks-prepared-governor-hochul-delivers-2022-state-state","Andrew Cuomo resigned in August 2021, succeeded by Lt. Gov. Kathy Hochul "
"Ohio","OH",1998,"OH1998.txt","Voinovich_George_V.","republican","sots","as prepared","https://web.archive.org/web/19980610014920/http://www.state.oh.us/gov/sos98.html",
